Longitude,Latitude,Name,description,_id,camera_mount,camera_type,man_made,surveillance,surveillance_type,surveillance_zone,camera_direction,operator,check_date,survey_date,direction,surface,image,addr_street,height,camera_angle,material,fixme,access,status,disused_man_made
77.5371601,12.9513481,,,node/7156536843,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.6254159,12.928026,,,node/7192948811,,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6041619,12.9922485,,,node/7192969462,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.626595,13.0459459,,,node/7192983656,,,surveillance,,,,,,,,,,,,,,,,,,
77.5823635,13.0063015,Public,,node/7192989202,ceiling,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5948141,12.9818757,,,node/7192990716,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5973786,12.9914116,,,node/7192991280,,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5923256,12.9826028,,,node/7192993142,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5823663,13.006317,,,node/7192996224,ceiling,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6258082,12.9278805,,,node/7192996594,wall,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5910366,12.9746925,,,node/7192996813,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5883379,12.9609333,,,node/7192997407,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5976295,12.9787655,,,node/7192998933,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6227201,12.9300206,,,node/7193001041,pole,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5823752,13.0063198,,,node/7193001112,ceiling,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6262715,12.9288759,,,node/7193001991,wall,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5953696,12.9754305,,,node/7193003241,pole,dome,surveillance,outdoor,camera,area,,,,,,,,,,,,,,,
77.582353,13.0063115,Public,,node/7193003242,ceiling,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5949416,12.9758374,,,node/7193003414,,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5823001,13.0061651,Public,,node/7193003415,pole,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5823149,13.0065917,,,node/7193003416,wall,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5989907,12.9775496,,,node/7193004115,wall,panning,surveillance,public,camera,area,"0",,,,,,,,,,,,,,
77.5981061,12.993612,,,node/7193004389,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6191048,12.9871231,,,node/7193004390,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5489604,13.0038234,,,node/7201052042,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.4989533,12.9244842,,,node/7201078705,pole,fixed,surveillance,outdoor,camera,traffic,"315",,,,,,,,"5",,,,,,
77.6369262,13.0262638,,,node/7206360781,pole,dome,surveillance,public,camera,traffic,,,2022/09/17 00:00:00,,,,,,,,,,,,
77.6460752,13.053024,,,node/7206409578,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.6415835,12.9946193,Mariamma temple,,node/7213565416,,,surveillance,,,,,,,,,,,,,,,,,,
77.5555929,13.0155835,,,node/7215549949,pole,dome,surveillance,public,camera,traffic,,,2022/12/15 00:00:00,,,,,,,,,,,,
77.5487566,13.0076579,,,node/7215550063,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5520939,13.0118863,,,node/7215550068,pole,fixed,surveillance,public,camera,traffic,"60",,,,,,,,,,,,,,
77.5651912,13.0167451,,,node/7215593399,pole,fixed,surveillance,public,camera,traffic,"180",,,,,,,,,,,,,,
77.5651771,13.0167595,,,node/7215593400,pole,fixed,surveillance,public,camera,traffic,"270",,,,,,,,,,,,,,
77.5630541,13.0169646,,,node/7215593401,pole,fixed,surveillance,public,camera,traffic,"100",,,,,,,,,,,,,,
77.5621013,13.0171299,,,node/7215593404,pole,fixed,surveillance,public,camera,building,"210",,,,,,,,,,,,,,
77.621488,13.0413304,,,node/7216398516,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.6214887,13.0413441,,,node/7216398517,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.626074,13.0381366,,,node/7216398998,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5709566,13.0983156,,,node/7220757434,pole,fixed,surveillance,public,camera,traffic,,,,,,,,,,"315",,,,,
77.5709586,13.098296,,,node/7220757435,pole,fixed,surveillance,public,camera,traffic,,,,,,,,,,"225",,,,,
77.570976,13.0983015,,,node/7220757436,pole,fixed,surveillance,public,camera,traffic,,,,,,,,,,"135",,,,,
77.5785546,13.014627,,,node/7223081884,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.583736,13.0144448,,,node/7223109285,pole,dome,surveillance,public,camera,traffic,,,2022/12/15 00:00:00,,,,,,,,,,,,
77.5837742,13.0168967,,,node/7223109286,pole,dome,surveillance,public,camera,traffic,,,2022/12/15 00:00:00,,,,,,,,,,,,
77.5894135,13.0363858,,,node/7223109333,pole,dome,surveillance,public,camera,traffic,,,2022/12/15 00:00:00,,,,,,,,,,,,
77.589447,13.0386004,,,node/7223109334,pole,dome,surveillance,public,camera,traffic,,,2022/12/15 00:00:00,,,,,,,,,,,,
77.6258643,12.9386321,,,node/7223702163,wall,fixed,surveillance,outdoor,camera,area,"70",,,,,,,,,,,,,,
77.5935496,12.9750167,,,node/7223735364,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5576428,13.0343907,,,node/7228148559,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5173211,12.9360115,,,node/7229958816,pole,fixed,surveillance,public,camera,traffic,"10",,,,,,,,,,,,,,
77.5173265,12.9361186,,,node/7229958817,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.4988588,12.9245966,,,node/7229958829,wall,fixed,surveillance,outdoor,camera,traffic,"315",,,,,,,,"3",,,,,,
77.6203725,12.9491607,,,node/7232977408,pole,panning,surveillance,public,camera,area,"180",,,,,,,,,,,,,,
77.6203871,12.9491681,,,node/7232982909,pole,panning,surveillance,public,camera,area,"10",,,,,,,,,,,,,,
77.6391224,12.8768153,,,node/7236038836,building,fixed,surveillance,outdoor,camera,shop,"150",,,,,,,,,,,,,,
77.639281,12.8768823,,,node/7236059445,wall,fixed,surveillance,indoor,camera,shop,,,,,,,,,,,,,,,
77.5524681,12.9900294,,,node/7236205650,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5540794,12.98435,,,node/7236205651,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5500776,12.9876582,,,node/7236205662,wall,fixed,surveillance,public,camera,traffic,"70",,,,,,,,,,,,,,
77.5500622,12.9876477,,,node/7236205663,wall,fixed,surveillance,public,camera,traffic,"250",,,,,,,,,,,,,,
77.5500233,13.0039652,,,node/7236205680,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5492528,13.0041471,,,node/7236205681,pole,fixed,surveillance,public,camera,traffic,"10",,,,,,,,,,,,,,
77.5492659,13.0041448,,,node/7236205682,pole,fixed,surveillance,public,camera,traffic,"60",,,,,,,,,,,,,,
77.5933212,13.0571774,,,node/7249150375,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5930136,13.0500989,,,node/7249152100,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6105137,13.1217795,,,node/7249152367,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6443771,13.1883363,,,node/7249152927,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.4997897,12.9234442,,,node/7255854185,wall,fixed,surveillance,public,camera,traffic,"5",,,,,,,,,,,,,,
77.6009502,13.0439109,,,node/7256985304,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5840595,13.0194224,,,node/7257189836,pole,fixed,surveillance,public,camera,traffic,"60",,,,,,,,,,,,,,
77.5840523,13.0194349,,,node/7257189837,pole,fixed,surveillance,public,camera,traffic,"340",,,,,,,,,,,,,,
77.5842421,13.0209145,,,node/7257189843,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5838103,13.0205891,,,node/7257189844,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5847099,13.0232139,,,node/7257189852,pole,dome,surveillance,public,camera,traffic,,,,2022/05/29 00:00:00,,,,,,,,,,,
77.570282,13.0315476,,,node/7257728193,pole,fixed,surveillance,public,camera,traffic,"280",,,,,,,,,,,,,,
77.5702988,13.0315581,,,node/7257728194,pole,fixed,surveillance,public,camera,traffic,"40",,,,,,,,,,,,,,
77.5687089,13.034053,,,node/7257728220,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.6195384,12.9371736,,,node/7260884276,wall,fixed,surveillance,outdoor,camera,area,"30",,,,,,,,,,,,,,
77.6285958,13.0210255,,,node/7260929866,,,surveillance,,,,,,,,,,,,,,,,,,
77.6175621,12.988913,Public,,node/7260965342,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6254049,12.9396233,,,node/7260971943,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6285755,13.0210285,,,node/7260973251,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.570836,12.9786779,Dome,,node/7274601858,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5724369,12.9803442,Dome,,node/7274637376,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5699428,12.9775668,,,node/7274641137,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5712295,12.9772411,,,node/7274641138,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5724748,12.9803047,,,node/7274642940,pole,panning,surveillance,public,camera,area,"220",,,,,,,,,,,,,,
77.569546,12.9777223,,,node/7274647335,wall,panning,surveillance,public,camera,area,"1",,,,,,,,,,,,,,
77.5710765,12.9762884,Stairs climb facing,,node/7274647696,ceiling,fixed,surveillance,public,camera,area,"0",,,,,,,,,,,,,,
77.5695925,12.9777115,,,node/7274655159,wall,panning,surveillance,public,camera,area,"1",,,,,,,,,,,,,,
77.5715713,12.9770409,Platform,,node/7274655160,ceiling,fixed,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5885174,12.9905081,Dome,,node/7274655161,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5698702,12.9788845,Dome,,node/7274657661,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5783765,12.9840012,,,node/7274657662,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5702614,12.978916,,,node/7274667462,pole,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5695753,12.9778311,,,node/7274667919,ceiling,fixed,surveillance,public,camera,area,"90",,,,,,,,,,,,,,
77.5703025,12.9774675,,,node/7274671347,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5708302,12.9762388,Stairs climb facing,,node/7274674709,ceiling,panning,surveillance,public,camera,area,"180",,,,,,,,,,,,,,
77.5707744,12.977414,,,node/7274678131,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.569861,12.9782254,,,node/7274678211,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5695812,12.9777692,,,node/7274678212,ceiling,panning,surveillance,public,camera,area,"90",,,,,,,,,,,,,,
77.5711677,12.9801124,Dome,,node/7274678572,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5705,12.9774323,,,node/7274685970,pole,panning,surveillance,public,camera,area,"90",,,,,,,,,,,,,,
77.5711727,12.9799128,,,node/7274685971,pole,panning,surveillance,public,camera,area,"90",,,,,,,,,,,,,,
77.6015539,12.9602525,,,node/7276466229,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5945339,12.9670256,,,node/7276466230,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5893002,12.9633597,,,node/7276466231,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5889569,12.9676349,,,node/7276466232,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5873308,12.9670583,,,node/7276466233,pole,dome,surveillance,public,camera,area,,,2022/09/25 00:00:00,,,,,,,,,,,,
77.5870384,12.9715141,,,node/7276466235,wall,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5750329,12.9742919,,,node/7276466236,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5709817,12.9773954,,,node/7276466237,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5707772,12.9784232,,,node/7276466238,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5658626,12.9821148,,,node/7276466242,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5543661,12.9899188,,,node/7276466243,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5884452,12.9844506,,,node/7276500298,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5881636,12.9843304,,,node/7276500299,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.6467062,12.9233613,,,node/7276524009,pole,fixed,surveillance,public,camera,traffic,"190",,,,,,,,,,,,,,
77.6466921,12.9233757,,,node/7276524010,pole,fixed,surveillance,public,camera,traffic,"250",,,,,,,,,,,,,,
77.6467149,12.9233757,,,node/7276524011,pole,fixed,surveillance,public,camera,traffic,"60",,,,,,,,,,,,,,
77.6466995,12.9233901,,,node/7276524012,pole,fixed,surveillance,public,camera,traffic,"0",,,,,,,,,,,,,,
77.6374475,12.9251756,,,node/7276524013,pole,fixed,surveillance,public,camera,traffic,"120",,,,,,,,,,,,,,
77.6374398,12.9251697,,,node/7276524014,pole,fixed,surveillance,public,camera,traffic,"190",,,,,,,,,,,,,,
77.6374415,12.9251867,,,node/7276524015,pole,fixed,surveillance,public,camera,traffic,"350",,,,,,,,,,,,,,
77.6374334,12.9251809,,,node/7276524016,pole,fixed,surveillance,public,camera,traffic,"230",,,,,,,,,,,,,,
77.6337129,12.924943,,,node/7276524017,pole,fixed,surveillance,public,camera,traffic,"160",,,,,,,,,,,,,,
77.6337243,12.9249547,,,node/7276524018,pole,fixed,surveillance,public,camera,traffic,"100",,,,,,,,,,,,,,
77.6337089,12.9249652,,,node/7276524019,pole,fixed,surveillance,public,camera,traffic,"340",,,,,,,,,,,,,,
77.6336995,12.9249501,,,node/7276524020,pole,fixed,surveillance,public,camera,traffic,"270",,,,,,,,,,,,,,
77.6334648,12.9249064,,,node/7276524021,pole,dome,surveillance,public,camera,traffic,,,2022/10/18 00:00:00,,,,,,,,,,,,
77.6231235,12.9172216,,,node/7276524022,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.621085,12.9275886,,,node/7276524023,pole,dome,surveillance,public,camera,traffic,,,,2022/06/17 00:00:00,,,,,,,,,,,
77.6160774,12.9276984,,,node/7276524024,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.6139919,12.9316654,,,node/7276524025,pole,dome,surveillance,public,camera,traffic,,BTP,,,,,,,,,,,,,
77.6657076,12.9210742,,,node/7276566941,pole,dome,surveillance,public,camera,traffic,,,2022/10/05 00:00:00,,,,,,,,,,,,
77.5498731,13.0103497,,,node/7291611555,pole,fixed,surveillance,public,camera,traffic,"160",,,,,,,,,,,,,,
77.5498758,13.0103693,,,node/7291611556,pole,fixed,surveillance,public,camera,traffic,"10",,,,,,,,,,,,,,
77.5505455,13.0110943,,,node/7291611557,pole,fixed,surveillance,public,camera,traffic,"225",,,,,,,,,,,,,,
77.5505503,13.0110977,,,node/7291611558,pole,fixed,surveillance,public,camera,traffic,"45",,,,,,,,,,,,,,
77.5869767,12.9712907,,,node/7292436107,pole,fixed,surveillance,public,camera,traffic,"0",,,,,,,,,,,,,,
77.5714387,12.9743383,,,node/7292436144,pole,fixed,surveillance,public,camera,traffic,"90",,,,,,,,,,,,,,
77.5705797,12.9746859,,,node/7292436152,pole,fixed,surveillance,public,camera,traffic,"0",,,,,,,,,,,,,,
77.6009631,12.9640145,,,node/7293719427,pole,fixed,surveillance,public,camera,traffic,"180",,,,,,,,,,,,,,
77.6009638,12.9640341,,,node/7293719428,pole,fixed,surveillance,public,camera,traffic,"90",,,,,,,,,,,,,,
77.6009464,12.9653188,,,node/7293719432,pole,fixed,surveillance,public,camera,traffic,"270",,2022/08/11 00:00:00,,,,,,,,,,,,
77.6009705,12.965322,,,node/7293719433,pole,fixed,surveillance,public,camera,traffic,"90",,2022/08/11 00:00:00,,,,,,,,,,,,
77.6625936,12.9048804,,,node/7298366581,pole,fixed,surveillance,public,camera,traffic,"315",,,,,,,,,,,,,,
77.6185611,13.0042899,,,node/7828953053,wall,fixed,surveillance,outdoor,camera,building,"210",Apartment,,,,,,,,,,,,,
77.6184923,13.0040724,,,node/7828953054,wall,fixed,surveillance,outdoor,camera,building,"110",Apartment,,,,,,,,,,,,,
77.6335714,13.0193324,3 camera,,node/7843569759,,,surveillance,,,,,,,,,,,,,,,,,,
77.6337565,13.0199864,2 cameras,,node/7843588648,,,surveillance,,,,,,,,,,,,,,,,,,
77.6336354,13.0196595,3 cameras,,node/7843589448,,,surveillance,,,,,,,,,,,,,,,,,,
77.5912996,12.9771564,,,node/7843595171,,,surveillance,,,,,,,,,,,,,,,,,,
77.6103339,12.9703788,Two cameras,,node/7843595172,,,surveillance,,,,,,,,,,,,,,,,,,
77.6103105,12.9703982,Two cameras,,node/7843598741,,,surveillance,,,,,,,,,,,,,,,,,,
77.5911572,12.977343,,,node/7843601346,,,surveillance,,,,,,,,,,,,,,,,,,
77.6433155,13.0205957,3 cameras,,node/7843602198,pole,dome,surveillance,public,camera,town,,,,2022/05/28 00:00:00,,,,,,,,,,,
77.6326747,13.0149046,3 cameras,,node/7843602376,,,surveillance,,,,,,,,,,,,,,,,,,
77.6339355,13.0192934,2 camera,,node/7843605950,,,surveillance,,,,,,,,,,,,,,,,,,
77.6338209,13.0202791,2 cameras,,node/7843610039,,,surveillance,,,,,,,,,,,,,,,,,,
77.6149261,13.0024393,Four cameras,,node/7843610388,,,surveillance,,,,,,,,,,,,,,,,,,
77.610292,12.9704023,Two cameras,,node/7843611876,,,surveillance,,,,,,,,,,,,,,,,,,
77.6610961,13.002725,3 cameras,,node/7843612137,,,surveillance,,,,,,,,,,,,,,,,,,
77.6187043,13.0046333,,,node/7881335515,ceiling,fixed,surveillance,,camera,,"280",,,,,,,,,,,,,,
77.6169051,13.003426,,,node/7938219425,wall,fixed,surveillance,outdoor,camera,building,"195",Apartment,,,,,,,,,,,,,
77.6168795,13.0033676,,,node/7938219426,wall,fixed,surveillance,outdoor,camera,building,"15",Apartment,,,,,,,,,,,,,
77.6168807,13.00336,,,node/7938219427,wall,fixed,surveillance,outdoor,camera,building,"115",Apartment,,,,,,,,,,,,,
77.6164217,13.0037834,,,node/7941607072,wall,fixed,surveillance,outdoor,camera,building,"90",Apartment,,,,,,,,,,,,,
77.6165215,13.0037435,,,node/7941607073,wall,fixed,surveillance,outdoor,camera,building,"320",Apartment,,,,,,,,,,,,,
77.6164559,13.0037697,,,node/7941607074,wall,fixed,surveillance,outdoor,camera,building,"90",Apartment,,,,,,,,,,,,,
77.6164977,13.003753,,,node/7941607075,wall,fixed,surveillance,outdoor,camera,building,"320",Apartment,,,,,,,,,,,,,
77.6158257,13.0046949,,3 Cameras on 1 pole,node/7968683935,pole,fixed,surveillance,public,camera,town,"30;120;170",,,,,,,,,,steel,,,,
77.6168059,13.0036057,,3 Cameras on 1 pole,node/8042482396,pole,fixed,surveillance,public,camera,town,"80;200;320",,,,,,,,,,,,,,
77.5192764,12.9873164,,,node/8240257728,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5127292,12.9720761,,,node/8240257733,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5157694,12.9518852,,,node/8240257753,pole,fixed,surveillance,public,camera,traffic,"180",,,,,,,,,,,,,,
77.50954,12.9380479,,,node/8240257780,pole,dome,surveillance,outdoor,camera,traffic,,,,,,,,,,,,,,,
77.5418499,12.9990532,,,node/8240881788,pole,fixed,surveillance,public,camera,traffic,"250",,,,,,,,,,,,,,
77.5411458,12.9994485,,,node/8240881790,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5410702,12.9994597,,,node/8240881791,pole,fixed,surveillance,public,camera,traffic,"160",,,,,,,,,,,,,,
77.541082,12.9994708,,,node/8240881792,pole,fixed,surveillance,public,camera,traffic,"40",,,,,,,,,,,,,,
77.5360003,13.000849,,,node/8240881802,pole,fixed,surveillance,public,camera,traffic,"200",,,,,,,,,,,,,,
77.5360161,13.0008637,,,node/8240881803,pole,fixed,surveillance,public,camera,traffic,"50",,,,,,,,,,,,,,
77.5536945,13.0124181,,,node/8442191516,wall,fixed,surveillance,outdoor,camera,shop,"90",,,,,,,,,,,,,,
77.5536852,13.0123992,,,node/8442228917,wall,fixed,surveillance,outdoor,camera,shop,"150",,,,,,,,,,,,,,
77.6129067,12.9829461,,,node/8951144895,,,surveillance,,,,,,,,,,,,,,,,,,
77.6128993,12.9829082,,,node/8951151784,,,surveillance,,,,,,,,,,,,,,,,,,
77.6061901,12.9679313,,,node/8989627052,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.6032235,12.9728092,,,node/8989627053,pole,fixed,surveillance,public,camera,traffic,"210",,,,,,,,,,,,,,
77.5894947,12.9858986,,,node/8989627064,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5885163,12.9847499,,,node/8989627065,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5877526,12.9839067,,,node/8989627067,traffic_signals,panning,surveillance,public,camera,street,"0",,,,,,,,,,,,,,
77.5780973,12.9888284,,,node/9063471397,ceiling,fixed,surveillance,public,camera,shop,"210",,,,,,,,,,,,,,
77.5637676,13.0159023,,,node/9077186615,pole,fixed,surveillance,public,camera,building,"45",,,,,,,,,,,,,,
77.5924002,12.9765495,,,node/9103464456,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5713743,12.9923155,,,node/9141920968,pole,fixed,surveillance,public,camera,traffic,"180",,,,,,,,,,,,,,
77.5900626,12.9728877,,,node/9142142894,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5888851,12.9682887,,,node/9142142896,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.588637,12.9683933,,,node/9142142897,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5889575,12.9710646,,,node/9142142902,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5884533,12.9738404,,,node/9142142907,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5887564,12.9736234,,,node/9142142908,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5905776,12.9761875,,,node/9142142911,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5901672,12.9756778,,,node/9142142912,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5916478,12.9754805,,,node/9142312518,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5932866,12.9763469,,,node/9142312527,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5376687,12.9822568,,,node/9161008237,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.537667,12.9822434,,,node/9161008238,pole,fixed,surveillance,public,camera,traffic,"180",,,,,,,,,,,,,,
77.5933658,12.9746846,,,node/9161059615,pole,fixed,surveillance,public,camera,traffic,"150",,,,,,,,,,,,,,
77.5933711,12.9747068,,,node/9161059616,pole,fixed,surveillance,public,camera,traffic,"10",,,,,,,,,,,,,,
77.5946036,12.9762842,,,node/9162183605,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5938692,12.9749966,,,node/9162183612,pole,fixed,surveillance,public,camera,traffic,"45",,,,,,,,,,,,,,
77.5938667,12.974995,,,node/9162183613,pole,fixed,surveillance,public,camera,traffic,"320",,,,,,,,,,,,,,
77.5921122,12.9751273,,,node/9162246225,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5473444,13.0034875,,,node/9197316219,pole,fixed,surveillance,public,camera,traffic,"75",,,,,,,,,,,,,,
77.5473297,13.0034804,,,node/9197316220,pole,fixed,surveillance,public,camera,traffic,"255",,,,,,,,,,,,,,
77.575525,13.030637,,,node/9197334700,pole,fixed,surveillance,public,camera,traffic,"270",,,,,,,,,,,,,,
77.5755371,13.030637,,,node/9197334701,pole,fixed,surveillance,public,camera,traffic,"180",,,,,,,,,,,,,,
77.499982,12.9232865,,,node/9199245464,pole,fixed,surveillance,public,camera,traffic,"250",,,,,,,,,,,,,,
77.4999863,12.9232901,,,node/9199245465,pole,fixed,surveillance,public,camera,traffic,"340",,,,,,,,,,,,,,
77.6109228,12.9735163,,,node/9214580906,pole,fixed,surveillance,public,camera,traffic,"180",,,,,,,,,,,,,,
77.6109222,12.9735267,,,node/9214580907,pole,fixed,surveillance,public,camera,traffic,"0",,,,,,,,,,,,,,
77.601799,12.9764211,,,node/9214580911,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6018073,12.9764182,,,node/9214580912,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5970008,12.9828373,,,node/9214580914,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5485276,13.0030399,,,node/9257406458,pole,fixed,surveillance,public,camera,traffic,"150",,,,,,,,,,,,,,
77.5485303,13.0030474,,,node/9257406459,pole,fixed,surveillance,public,camera,traffic,"80",,,,,,,,,,,,,,
77.6387648,12.9705317,,,node/9288431555,pole,fixed,surveillance,public,camera,traffic,"225",,,,,,,,,,,,,,
77.6387642,12.9705356,,,node/9288431556,pole,fixed,surveillance,public,camera,traffic,"315",,,,,,,,,,,,,,
77.6387702,12.9705366,,,node/9288431557,pole,fixed,surveillance,public,camera,traffic,"45",,,,,,,,,,,,,,
77.5487586,13.0016408,,,node/9289329028,pole,fixed,surveillance,public,camera,traffic,"170",,,,,,,,,,,,,,
77.548769,13.0016441,,,node/9289329029,pole,fixed,surveillance,public,camera,traffic,"100",,,,,,,,,,,,,,
77.5487663,13.0016549,,,node/9289329030,pole,fixed,surveillance,public,camera,traffic,"45",,,,,,,,,,,,,,
77.5896343,12.949568,,,node/9292386651,pole,fixed,surveillance,public,camera,traffic,"45",,,,,,,,,,,,,,
77.5896281,12.9495693,,,node/9292386652,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5935327,12.9599832,,,node/9296258311,pole,fixed,surveillance,public,camera,traffic,"20",,,,,,,,,,,have to verify this camera location,,,
77.6287159,13.047401,,,node/9527967831,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5484825,13.0068909,,,node/9532890546,pole,fixed,surveillance,public,camera,traffic,"290",,,,,,,,,,,,,,
77.5484849,13.0068908,,,node/9532890547,pole,fixed,surveillance,public,camera,traffic,"140",,,,,,,,,,,,,,
77.5485775,13.0077028,,,node/9532890548,pole,fixed,surveillance,public,camera,traffic,"210",,,,,,,,,,,,,,
77.5485799,13.0077026,,,node/9532890549,pole,fixed,surveillance,public,camera,traffic,"150",,,,,,,,,,,,,,
